순번,이름,주소,메모,위도,경도,등록일
449,"카메야라멘","서울 강서구 강서로 489-4 2층 (가양동)","",37.56952136,126.84114721,"2024-01-20 13:16:57"
450,"쇼와초밥","서울 강서구 양천로47가길 43 1층 102호 (가양동)","",37.57126778,126.84002964,"2024-01-20 13:20:01"
451,"소평루","서울 강서구 강서로 447 (마곡동)","",37.56561792,126.84023867,"2024-01-20 13:28:07"
452,"부부 손칼국수김치만두","서울 강서구 강서로56가길 47 (등촌동)","",37.56168856,126.84015199,"2024-01-20 13:31:57"
453,"속초명가 본점","서울 강서구 강서로56길 90 (등촌동)","",37.55899037,126.84373646,"2024-01-20 13:36:43"
454,"키누카누 발산점","서울 강서구 공항대로 247 퀸즈파크나인 지하1층 103,104호 (마곡동)","",37.559287,126.83526778,"2024-01-20 13:38:45"
455,"이찌멘 홍대점","서울 마포구 홍익로5안길 34 1층 (서교동)","",37.55340186,126.92097547,"2024-01-21 11:46:29"
456,"콘부 을지로점","서울 중구 수표로 42-19 1층 (저동2가)","",37.56508501,126.99034167,"2024-01-21 18:35:46"
457,"콘부 연남","서울 마포구 동교로46길 42-20 1층 (연남동)","",37.56185862,126.92655665,"2024-01-21 18:35:59"
458,"이화달팽이길","서울 종로구 이화동 9-244","",37.57689902,127.00757347,"2024-01-23 14:59:10"
459,"밴건디스테이크하우스","서울 서초구 사평대로22길 5 1층 (반포동)","",37.49933212,126.99772918,"2024-01-23 17:35:22"
460,"장지리해장국","경기 용인시 기흥구 삼성2로42번길 4 1층 (농서동)","",37.22517128,127.07718439,"2024-01-24 06:11:21"
461,"데블스도어 센트럴시티점","서울 서초구 사평대로 205 반포천 복개주차장 (반포동)","",37.50493966,127.00894824,"2024-01-26 09:40:48"
462,"일번지육개장","서울 서초구 신반포로 195 반포쇼핑타운 5동 지하층 11호~14호 (잠원동)","",37.50660494,127.0053055,"2024-01-26 09:41:53"
463,"모트32 서울","서울 서초구 신반포로 176 센트럴시티 (JW메리어트호텔 옆 단독건물 2층) (반포동)","",37.50324245,127.0035851,"2024-01-26 09:42:48"
464,"텍사스데브라질 센트럴시티점","서울 서초구 사평대로 205 파미에가든 4층 (반포동)","",37.50388386,127.00619311,"2024-01-26 09:43:02"
465,"모던눌랑 센트럴시티점","서울 서초구 사평대로 205 센트럴시티 파미에가든 4층 BP4-6호 (반포동)","",37.50406403,127.00674051,"2024-01-26 09:43:26"
466,"스타필드 수원","경기 수원시 장안구 수성로 175 지하1,2층, 1~8층 (정자동)","",37.2874834,126.9908385,"2024-01-26 23:25:55"
467,"요시","서울 성동구 서울숲6길 22 1층 (성수동1가)","",37.54728617,127.04385668,"2024-01-27 21:48:36"
468,"낙성기사식당","서울 관악구 봉천로 550 (봉천동)","",37.47808279,126.95876148,"2024-01-30 06:33:07"
469,"호석촌","서울 송파구 백제고분로39길 36 (석촌동)","",37.50733287,127.10339437,"2024-01-31 12:13:48"
470,"연하동","서울 마포구 연남로 6 1,2층 (연남동)","",37.56051243,126.92355755,"2024-02-04 17:13:03"
471,"바다회사랑","서울 마포구 동교로27길 60 1층 (연남동)","",37.56041168,126.92106314,"2024-02-08 18:50:16"
472,"시골밥상 압구정점","서울 강남구 논현로175길 68 (신사동)","",37.52413623,127.02362072,"2024-02-10 19:56:37"
473,"설빙 교대역점","서울 서초구 서초대로54길 24 로얄빌딩 2층 (서초동)","",37.49317899,127.01594871,"2024-02-11 14:55:24"
474,"정가네손칼국수","서울 강남구 선릉로129길 11 (논현동)","",37.51613789,127.04067578,"2024-02-11 20:14:40"
475,"망원시장손칼국수","서울 마포구 망원로8길 29 1층 (망원동)","",37.5561806,126.90627344,"2024-02-13 19:34:51"
476,"훈훈호떡","서울 마포구 포은로6길 25 지하1층 (망원동)","",37.55598964,126.90634611,"2024-02-13 19:43:04"
477,"펠리시떼","서울 서초구 서초대로 79 1층 (방배동)","",37.48708891,126.99091368,"2024-02-15 14:50:40"
478,"국회부산도서관","부산 강서구 명지국제1로 161 (명지동)","",35.10346421,128.90441102,"2024-02-15 17:00:23"
479,"옥동식 서교점","서울 마포구 양화로7길 44-10 1층 (서교동)","",37.55267657,126.91452107,"2024-02-16 18:46:32"
480,"담택","서울 마포구 동교로12안길 51 1층 (서교동)","",37.5544538,126.91516638,"2024-02-16 18:46:53"
481,"세상끝의라멘","서울 마포구 양화로7길 6-5 와와빌딩 2동 2층 (서교동)","",37.55165625,126.91522614,"2024-02-16 18:47:09"
482,"우동카덴 합정점","서울 마포구 양화로7안길 2-1 1,2층 (서교동)","",37.55167505,126.91506089,"2024-02-16 18:49:42"
483,"익스첼 합정본점","서울 마포구 토정로 33-1 (합정동)","",37.54576604,126.91470096,"2024-02-16 18:51:04"
484,"시오","서울 마포구 독막로2길 30 1층 (합정동)","",37.54727401,126.91427829,"2024-02-16 18:51:31"
485,"아소토","서울 마포구 독막로2길 34 1층 (합정동)","",37.547137,126.91420602,"2024-02-16 18:52:00"
486,"이키","서울 마포구 성지길 36-20 1층 (합정동)","",37.54727644,126.91268045,"2024-02-16 18:53:25"
487,"라무라","서울 마포구 포은로 21 1층 101호 (합정동)","",37.54978894,126.9085968,"2024-02-16 18:56:12"
488,"인제기적의도서관","강원 인제군 인제읍 인제로140번길 52-7 (인제읍 상동리)","",38.06189297,128.1706121,"2024-02-16 23:12:12"
489,"헤비스테이크 강남역점","서울 강남구 테헤란로4길 32 1층 103호 (역삼동)","",37.49630451,127.03017082,"2024-02-17 17:34:26"
490,"농민백암순대 강남직영점","서울 강남구 역삼로3길 20-4 (역삼동)","",37.49491301,127.03150463,"2024-03-01 17:55:03"
491,"스파렉스사우나","서울 중구 장충단로 247 굿모닝시티쇼핑몰 지하3층 (을지로6가)","",37.56650155,127.00730076,"2024-03-04 03:53:35"
492,"봉밀가","서울 강남구 선릉로 664 1층 (삼성동)","",37.51580313,127.0420816,"2024-06-17 22:25:21"
493,"봉피양 방이점 본관","서울 송파구 양재대로71길 5 (방이동)","",37.51020765,127.12599897,"2024-07-14 21:30:31"
494,"고메스퀘어 신대방직영점","서울 동작구 신대방1가길 38 동작성원상떼빌 상가 105동 지하1층 102호 (신대방동)","",37.48823068,126.9063765,"2024-07-21 09:42:15"
