순번,이름,주소,메모,위도,경도,등록일
199,"헝그리곰바","서울 서초구 방배천로4안길 61 1층 101호 (방배동)","",37.48075218,126.98325346,"2025-12-05 21:13:15"
200,"복돈이부추삼겹살 사당본점","서울 관악구 남현1길 68-14 남현빌딩 1층 (남현동)","",37.4751656,126.98112028,"2025-12-05 21:13:45"
201,"오감식당","서울 서초구 방배천로4길 9 1층 (방배동)","",37.47815367,126.98329927,"2025-12-05 21:13:59"
202,"성민양꼬치","서울 서초구 방배천로2길 27 (방배동)","",37.47704017,126.9843758,"2025-12-05 21:15:08"
203,"두리닭발 사당역본점","서울 관악구 남현3길 78 2층 (남현동)","",37.4753818,126.98085795,"2025-12-05 21:15:43"
204,"PJ호텔 P&J레스토랑","서울 중구 마른내로 71 3층 (인현동2가)","",37.56482044,126.99571246,"2025-12-06 10:24:26"
205,"충무집","서울 중구 을지로3길 30-14 1층 (다동)","",37.56737798,126.98202068,"2025-12-08 22:22:36"
206,"철원한탄강 주상절리길","강원특별자치도 철원군 갈말읍 군탄리 산 78-2","",38.17449925,127.29991318,"2025-12-10 23:09:19"
207,"페로탕","서울 강남구 도산대로45길 10 (신사동)","",37.52303034,127.03579255,"2025-12-16 07:03:32"
208,"아라리오뮤지엄 인 스페이스","서울 종로구 율곡로 83 (원서동)","",37.57774384,126.98854797,"2025-12-16 07:06:13"
209,"타이테라스","경기 수원시 영통구 권선로882번길 108-19 101호 (신동)","",37.24685419,127.04071995,"2025-12-18 10:33:13"
210,"오카츠 방배점","서울 서초구 방배로23길 13 1층 (방배동)","",37.48623132,126.99352794,"2025-12-21 17:46:46"
211,"약수참숯불닭갈비","서울 중구 동호로 193-6 1층 (신당동)","",37.55508575,127.00967854,"2025-12-22 22:01:25"
212,"처가집","서울 중구 동호로11가길 22 (신당동)","",37.5530433,127.0082048,"2025-12-22 22:02:39"
213,"만포막국수","서울 중구 동호로14길 2 1층 (신당동)","",37.55583172,127.01031694,"2025-12-22 22:05:18"
214,"쿄오모라멘","서울 중구 다산로8길 16 1층 (신당동)","",37.5527431,127.0102803,"2025-12-22 22:09:53"
215,"쿠부타야","서울 중구 다산로18길 21 1층 (신당동)","",37.55677207,127.01319172,"2025-12-22 22:10:33"
216,"정선콩국수 소소정","서울 서초구 동광로 68 1층 (방배동)","",37.49248497,126.99003328,"2025-12-26 20:28:31"
217,"태양의토마토라멘 강남점","서울 강남구 강남대로106길 7 2층 (역삼동)","",37.5029765,127.02622426,"2025-12-27 11:47:13"
218,"고추장송어","충북 충주시 금봉대로 521 (연수동)","",36.98131525,127.94547091,"2025-12-27 19:22:35"
219,"고급양식","서울 강남구 언주로85길 32 (역삼동)","",37.5009289,127.04075348,"2025-12-27 19:34:42"
220,"이씨식당","충북 충주시 능바우길 15 1층 (칠금동)","",36.98473873,127.90908621,"2025-12-27 19:37:55"
221,"영덕회식당","서울 중구 창경궁로1길 6 1층 (충무로4가)","",37.56295724,126.99800342,"2025-12-30 08:06:04"
222,"일이사당","서울 관악구 남현3길 7 1층 (남현동)","",37.47488378,126.9771545,"2025-12-30 23:44:14"
223,"바제","서울 서초구 방배천로8길 34 1층 104호 (방배동)","",37.48042076,126.98439771,"2025-12-30 23:44:37"
224,"스트럿커피","부산 부산진구 동성로39번길 28 1층 (전포동)","",35.15409813,129.06682337,"2026-01-01 05:44:38"
225,"더노벰버라운지 강남역KG타워점","서울 강남구 테헤란로5길 7 KG타워 1층 (역삼동)","",37.49926725,127.02928088,"2026-01-01 06:09:34"
226,"각시보쌈","서울 마포구 성지길 25 1층 (합정동)","",37.54751127,126.91344967,"2026-01-01 06:17:26"
227,"프론트커피 광안리","부산 수영구 광안해변로 237 테마타워 6층 602호 (민락동)","",35.15472305,129.1199243,"2026-01-01 14:39:25"
228,"훈스돈까스 방배직영점","서울 서초구 방배천로 42 1층 (방배동)","",37.48029799,126.98268374,"2026-01-01 19:40:39"
229,"옥동식 송파하남","경기 하남시 감일로 17 1층 (감일동)","",37.50774367,127.14316359,"2026-01-01 21:31:17"
230,"우동 키누","서울 서초구 방배로28길 16 1층 (방배동)","",37.49033268,126.99305719,"2026-01-02 23:43:16"
231,"봉주르정식","서울 마포구 와우산로 155-1 지하1층 (서교동)","",37.55496091,126.93004574,"2026-01-02 23:46:13"
232,"이복희해장 종로직영점","서울 종로구 삼일대로 385 1-2층 (관철동)","",37.56895721,126.98736757,"2026-01-02 23:55:41"
233,"누와","서울 강남구 강남대로 652 신사스퀘어 2층 (신사동)","",37.51956717,127.01908999,"2026-01-03 15:40:19"
234,"당옥","서울 강남구 강남대로162길 22 1층 101호 (신사동)","",37.52008952,127.02046566,"2026-01-03 19:49:31"
235,"트롬바커피","서울 강남구 선릉로126길 12 1층 (삼성동)","",37.51522882,127.04308685,"2026-01-04 12:21:58"
236,"금왕돈까스 가양점","서울 강서구 강서로 502 (가양동)","",37.57013858,126.84185224,"2026-01-04 17:28:23"
237,"히어로낚시카페","서울 관악구 남부순환로 1720 (봉천동)","",37.48240367,126.94094941,"2026-01-04 19:34:24"
238,"야키니쿠리","서울 관악구 남부순환로 1870 1층 (봉천동)","",37.47930042,126.95727749,"2026-01-04 19:35:05"
239,"서초구립우면도서관","서울 서초구 양재대로2길 110 우면열린문화센터 4-5층 (우면동)","",37.45626285,127.01566509,"2026-01-04 21:29:42"
240,"전기박물관","서울 서초구 효령로72길 60 (서초동)","",37.4860047,127.02812693,"2026-01-04 21:31:56"
241,"펄시커피 과천","경기 과천시 과천대로7길 65 과천상상자이타워 1층 B125호 (갈현동)","",37.41661676,126.97601094,"2026-01-08 07:17:16"
242,"꾸스꾸스","서울 종로구 자하문로5길 16-2 1층 (체부동)","",37.5778526,126.97119554,"2026-01-08 09:17:50"
243,"오랑지","서울 마포구 동교로38길 13 2층 (연남동)","",37.56205406,126.92500472,"2026-01-08 12:43:26"
244,"로찌커피 논현점","서울 강남구 강남대로128길 4 K5 1-2층 (논현동)","",37.50968072,127.02263442,"2026-01-08 21:13:48"
245,"고래사진관","서울 중구 마른내로2길 31 3층 (충무로3가)","",37.56307588,126.99151566,"2026-01-10 14:56:30"
246,"더카메라","서울 중구 남대문로 10 1층 (남대문로4가)","",37.56056197,126.97703329,"2026-01-10 14:56:54"
247,"실버벨교회","강원특별자치도 평창군 대관령면 경강로 5107 (대관령면 차항리)","",37.68789977,128.6967876,"2026-01-10 19:51:33"
248,"악소","서울 서초구 양재천로19길 14 1층 (양재동)","",37.47591059,127.03815775,"2026-01-11 15:39:49"
249,"캐논갤러리","서울 강남구 봉은사로 217 지하1층 (논현동)","",37.50810252,127.0357628,"2026-01-11 16:28:36"
250,"트라가 역삼본점","서울 강남구 테헤란로25길 46 1층 (역삼동)","",37.50347523,127.03485584,"2026-01-15 10:57:54"
251,"화이트큐브 서울","서울 강남구 도산대로 317 1층 (신사동)","",37.52265183,127.03610912,"2026-01-16 12:04:18"
252,"개성집","서울 강남구 봉은사로1길 6 (논현동)","",37.50525806,127.0252479,"2026-01-19 06:10:32"
253,"마이아트뮤지엄 원그로브점","서울 강서구 공항대로 165 원그로브 C동 2층 W213호 (마곡동)","",37.5612858,126.8242809,"2026-01-20 10:05:07"
254,"노원아트뮤지엄","서울 노원구 중계로 181 노원문화예술회관 4층 (중계동)","",37.65023586,127.08026925,"2026-01-20 10:05:57"
255,"스와니예","서울 강남구 강남대로 652 신사스퀘어 2층 201호 (신사동)","",37.5195095,127.01910807,"2026-01-20 14:33:20"
256,"요아케","서울 중구 퇴계로74길 9 1층 (무학동)","",37.56462496,127.01486375,"2026-01-22 22:03:47"
257,"나따오비까 신사점","서울 강남구 압구정로2길 37 1층 (신사동)","",37.51936868,127.02067812,"2026-01-23 12:32:49"
258,"그라운드시소 서촌","서울 종로구 자하문로6길 18-8 (통의동)","",37.57783859,126.9729163,"2026-01-24 18:14:02"
259,"쉼스토리","서울 강남구 역삼로3길 17 혜진빌딩 3층 (역삼동)","",37.49454553,127.03099335,"2026-01-25 22:19:11"
260,"알베르","서울 강남구 강남대로102길 34 (역삼동)","",37.50305536,127.02810165,"2026-01-26 10:11:32"
261,"피크닉","서울 중구 퇴계로6가길 30 (남창동)","",37.55694738,126.97812994,"2026-01-27 22:07:33"
262,"칠백한우국밥","서울 서초구 사평대로 365 1층 102호 (반포동)","",37.50428185,127.02290874,"2026-01-30 20:11:51"
263,"헤이베르트","서울 서초구 서래로6길 25 궁전타운 1층 101호 (반포동)","",37.4978617,126.99974216,"2026-01-31 18:03:47"
264,"라디치","서울 서초구 동광로39길 79 (반포동)","",37.49849601,126.99952051,"2026-01-31 18:06:05"
265,"라이엇PC방","서울 종로구 종로 33 그랑서울타워 3층 (청진동)","",37.57096024,126.98144025,"2026-02-01 20:15:47"
266,"아키와와","부산 수영구 광남로48번길 43 (남천동)","",35.14609418,129.1141182,"2026-02-02 18:25:23"
267,"어메이징피자","서울 강서구 마곡서로 168 2층 (마곡동)","",37.56898734,126.82539178,"2026-02-03 05:52:04"
268,"겸재정선미술관","서울 강서구 양천로47길 36 (마곡동)","",37.57221711,126.83847452,"2026-02-03 05:52:26"
269,"어컴커피앤티컴퍼니","경기 화성시 동탄구 노작로4길 22-25 1층 (반송동)","",37.19887131,127.07737387,"2026-02-03 10:36:48"
270,"어느멋진날","제주특별자치도 서귀포시 남원읍 위미해안로 97 1층 (남원읍 위미리)","",33.26875497,126.65460646,"2026-02-06 23:40:43"
271,"서울영화센터","서울 중구 마른내로 38 (초동)","",37.56420397,126.99213127,"2026-02-09 22:32:36"
272,"칠암사계","부산 기장군 일광읍 칠암1길 7-10 1층 (일광읍 칠암리)","",35.29982254,129.25915858,"2026-02-11 12:21:15"
273,"나사리식당","울산 울주군 서생면 나사해안길 15 1-2층 (서생면 나사리)","",35.35641318,129.33564402,"2026-02-11 12:21:35"
274,"문화비축기지","서울 마포구 증산로 87 (성산동)","",37.57107561,126.89423666,"2026-02-11 20:47:09"
275,"덕수궁 중명전","서울 중구 정동길 41-11 (정동)","",37.56673464,126.97252189,"2026-02-11 20:53:00"
276,"일상비일상의틈","서울 강남구 강남대로 426 지하1층,1-5층 (역삼동)","",37.50058331,127.02675721,"2026-02-12 06:18:53"
277,"갤러리현대","서울 종로구 삼청로 14 (사간동)","",37.57728136,126.97984926,"2026-02-12 06:19:49"
278,"연희정음","서울 서대문구 연희맛로 17-3 (연희동)","",37.56671305,126.92927864,"2026-02-12 06:22:11"
279,"재인폭포 출렁다리","경기 연천군 연천읍 부곡리 산 235","",38.07610261,127.14276004,"2026-02-13 19:15:11"
280,"이목스모크다이닝","서울 강남구 압구정로2길 6 (신사동)","",37.52114929,127.01930758,"2026-02-14 19:22:42"
281,"신세계갤러리 분더샵 청담","서울 강남구 압구정로60길 21 지하1층 (청담동)","",37.52587548,127.04196169,"2026-02-14 19:26:11"
282,"PKM갤러리","서울 종로구 삼청로7길 40 (삼청동)","",37.58409652,126.98007386,"2026-02-16 19:56:06"
283,"스페이스K 서울","서울 강서구 마곡중앙8로 32 (마곡동)","",37.56110996,126.83097418,"2026-02-17 09:15:14"
284,"뮤지엄호두","충남 천안시 동남구 광덕면 광풍로 315 (광덕면 광덕리)","",36.67745015,127.05659931,"2026-02-17 09:15:45"
285,"모다 갤러리","서울 용산구 녹사평대로 132 명보빌딩 3-4층 (이태원동)","",37.53066152,126.9911754,"2026-02-17 09:24:38"
286,"백남준아트센터","경기 용인시 기흥구 백남준로 10 (상갈동)","",37.26915555,127.11043897,"2026-02-18 20:38:00"
287,"아트선재센터","서울 종로구 율곡로3길 87 지하1층,1-3층 (소격동)","",37.57957381,126.98183661,"2026-02-18 20:38:25"
288,"경기도미술관","경기 안산시 단원구 동산로 268 (초지동)","",37.32576667,126.81395802,"2026-02-18 20:39:37"
289,"서울대학교 관악캠퍼스 미술관","서울 관악구 관악로 1 151동 (신림동)","",37.46654634,126.94967947,"2026-02-19 01:20:08"
290,"148아트스퀘어","경북 영주시 대학로 77 (휴천동)","",36.80582677,128.61657876,"2026-02-19 06:17:38"
291,"서울생활사박물관","서울 노원구 동일로174길 27 (공릉동)","",37.61970184,127.077015,"2026-02-19 06:40:31"
292,"서울우리소리박물관","서울 종로구 율곡로 96 (와룡동)","",37.57714207,126.98962126,"2026-02-20 08:26:11"
293,"송파책박물관","서울 송파구 송파대로37길 77 (가락동)","",37.49888598,127.10438468,"2026-02-20 08:29:11"
294,"서소문성지역사박물관","서울 중구 칠패로 5 (의주로2가)","",37.5606432,126.9696448,"2026-02-20 08:30:04"
295,"서울시립 북서울미술관","서울 노원구 동일로 1238 (중계동)","",37.64066136,127.06686207,"2026-02-20 08:31:21"
296,"더샵갤러리","서울 강남구 자곡로 210 (자곡동)","",37.47507639,127.10591167,"2026-02-20 12:09:46"
297,"카페 오블라토","서울 관악구 행운1길 109 1층 (봉천동)","",37.48338698,126.95614451,"2026-02-23 06:26:29"
298,"만두작 본점","서울 관악구 관악로24길 60 1층 (봉천동)","",37.4854345,126.95729661,"2026-02-23 06:27:08"
299,"컴포월남쌈","서울 구로구 경인로67길 23 (신도림동)","",37.51048174,126.88948244,"2026-02-23 22:28:14"
300,"신도림참족발 신도림점","서울 구로구 경인로 661 신도림1차푸르지오상가 1층 158호 (신도림동)","",37.50942052,126.88774673,"2026-02-23 22:31:34"
301,"또치","서울 구로구 새말로 97 신도림테크노마트 10층 50호 (구로동)","",37.50708028,126.89027011,"2026-02-23 22:36:48"
302,"그랜마파이","서울 구로구 새말로 지하 117-21 1호선 신도림역 1층 1번 승강장 7-1 하차문 앞 (신도림동)","",37.50877132,126.89108197,"2026-02-23 22:39:11"
303,"한돈굴보쌈","서울 구로구 경인로 661 신도림1차푸르지오 2층 226호 (신도림동)","",37.5090992,126.88715907,"2026-02-23 22:43:03"
304,"교레츠라멘 신도림","서울 구로구 경인로 643 상가A 205동 115호 (신도림동)","",37.50849662,126.8864135,"2026-02-23 22:44:46"
305,"도림186","서울 영등포구 도영로 44 1층 (도림동)","",37.50966044,126.89795741,"2026-02-23 22:47:07"
306,"어반위스키","서울 서초구 사평대로 349 (반포동)","",37.50379923,127.02119859,"2026-02-24 18:57:38"
307,"아지트45","서울 서초구 사평대로 335 금성빌딩 1층 (반포동)","",37.50344623,127.02009921,"2026-02-24 18:57:50"
308,"카페385","부산 영도구 태종로 539 (동삼동)","",35.08426541,129.07629024,"2026-02-27 09:10:20"
309,"화진호이선장네","강원특별자치도 속초시 먹거리4길 18-1 1층 (교동)","",38.19539964,128.57325134,"2026-02-28 19:44:02"
310,"플랫폼엘 컨템포러리 아트센터","서울 강남구 언주로133길 11 (논현동)","",37.51613992,127.03426901,"2026-03-02 06:52:23"
311,"루리커피","서울 중구 퇴계로20길 31 1층 (남산동2가)","",37.55879744,126.9861696,"2026-03-02 07:09:08"
312,"백부장집닭한마리 본관","서울 종로구 삼봉로 100-1 1층 (공평동)","",37.57179656,126.98268975,"2026-03-02 19:12:18"
313,"심경희라라랜드 광화문","서울 종로구 삼봉로 95 대성스카이렉스 1층 113-6호 (견지동)","",37.57260021,126.98247675,"2026-03-02 19:14:12"
314,"낙성곱창","서울 동작구 동작대로19길 60 (사당동)","",37.48360939,126.97837747,"2026-03-02 19:29:10"
315,"아트조선스페이스","서울 중구 세종대로21길 30 별관 1층 (태평로1가)","",37.5678454,126.97589461,"2026-03-05 20:09:12"
316,"본태박물관","제주특별자치도 서귀포시 안덕면 산록남로762번길 69 (안덕면 상천리)","",33.30377181,126.3924818,"2026-03-05 20:09:42"
317,"명장시대","울산 남구 월평로 209 아드리안 2층 (삼산동)","",35.54652562,129.32775368,"2026-03-06 10:23:57"
318,"서서울미술관 (2026년 3월 예정)","서울 금천구 시흥대로79길 65 (독산동)","",37.45778538,126.8954193,"2026-03-06 14:38:23"
319,"브라이틀링 키친","서울 용산구 녹사평대로 132 명보빌딩2 2층 (이태원동)","",37.53063629,126.99112562,"2026-03-08 19:04:19"
320,"마마 에티오피아요리","서울 용산구 회나무로13길 6 지하1층 (이태원동)","",37.53964256,126.98955857,"2026-03-08 19:05:19"
321,"커빈커피","경기 수원시 영통구 매탄로160번길 1 (매탄동)","",37.26469678,127.04530667,"2026-03-10 08:53:08"
322,"뉴욕김치찌개","서울 강남구 테헤란로4길 6 센트럴푸르지오시티 지하2층 B206호 (역삼동)","",37.49775716,127.02928934,"2026-03-14 19:33:08"
323,"영신네기사식당","서울 영등포구 양평로 143 (양평동5가)","",37.53871766,126.89178068,"2026-03-15 22:36:40"
324,"야상해","서울 용산구 이태원로23길 6 1층 (이태원동)","",37.53480623,126.99279511,"2026-03-16 06:11:27"
325,"어메이징타이 이태원본점","서울 용산구 이태원로 192 3층 (이태원동)","",37.5343919,126.99537477,"2026-03-16 06:11:57"
326,"닭진미","서울 중구 남대문시장길 22-20 1층 (남창동)","",37.55956367,126.97704718,"2026-03-20 21:32:02"
327,"맛있는삼겹살","서울 중구 남대문시장길 37 1층 (남대문로3가)","",37.56059369,126.97797495,"2026-03-20 21:36:14"
328,"우정식당","서울 중구 남대문시장길 12-9 (남창동)","",37.55980148,126.97678453,"2026-03-20 21:37:37"
329,"남대문잔치집","서울 중구 남대문시장길 31-4 2층 (남대문로3가)","",37.56054771,126.9778482,"2026-03-20 21:38:33"
330,"가메골손왕만두 남대문본점","서울 중구 남대문시장4길 42 1층 (남창동)","",37.55835635,126.97711546,"2026-03-20 21:39:51"
331,"팔레트커리","서울 성동구 상원1길 35 1층 (성수동1가)","",37.54665596,127.04725677,"2026-04-03 22:43:48"
332,"문개어멍","제주특별자치도 제주시 애월읍 가문동길 38 문개어멍 (애월읍 하귀2리)","",33.48578291,126.3924364,"2026-04-09 22:06:58"
333,"다부찌","서울 관악구 호암로24길 43 1층 (신림동)","",37.46958855,126.93565096,"2026-04-11 11:11:37"
334,"손으로피자","서울 관악구 남부순환로 1798 예성아이라이프오피스텔 1층 103호 (봉천동)","",37.48128335,126.9499138,"2026-04-11 11:12:47"
335,"목포회센타","서울 관악구 남부순환로 1766 1층 (봉천동)","",37.48173935,126.94602416,"2026-04-11 11:14:50"
336,"남향티하우스","서울 관악구 남부순환로 1587 신림빌딩 2층 202호 (신림동)","",37.48427715,126.92694133,"2026-04-11 11:17:26"
337,"까치만화방","경기 수원시 장안구 정조로 940 1층 (영화동)","",37.29143323,127.01264452,"2026-04-11 13:19:24"
338,"복성루","경기 수원시 장안구 만석로210번길 47-9 1층 (송죽동)","",37.30388978,127.00388918,"2026-04-11 13:20:21"
339,"돈카츠창현","서울 관악구 관악로12길 104 1층 (봉천동)","",37.47714551,126.95811984,"2026-04-11 13:29:44"
340,"비스트로노마","서울 관악구 남부순환로216길 13 모산빌라 1층 101호 (봉천동)","",37.48087214,126.94909551,"2026-04-11 13:33:27"
341,"정가네식당","서울 관악구 쑥고개로 85 1층 (봉천동)","",37.47955169,126.9459986,"2026-04-11 13:34:55"
342,"경원치킨 본점","서울 관악구 봉천로 600-1 1층 (봉천동)","",37.47604455,126.9637867,"2026-04-11 13:37:07"
343,"고로커피로스터스","서울 관악구 남부순환로231길 33 1층 (봉천동)","",37.48072065,126.95794147,"2026-04-11 13:38:19"
344,"여의도브라이튼도서관","서울 영등포구 국제금융로 39 지하1층 (여의도동)","",37.52428684,126.92933229,"2026-04-12 22:38:59"
345,"코오롱세이브프라자 안양점","경기 안양시 동안구 관악대로 360 (관양동)","",37.40376841,126.96281856,"2026-04-13 12:11:34"
346,"다람","서울 강동구 양재대로85길 29 1층 (성내동)","",37.52455748,127.13297812,"2026-04-16 22:04:08"
347,"제주상회","서울 관악구 관악로12길 108 지하1층 (봉천동)","",37.47721408,126.95838209,"2026-04-18 11:13:03"
348,"봉이돈까스","서울 관악구 남부순환로 1754 1층 (봉천동)","",37.48177849,126.94492064,"2026-04-18 11:14:21"
349,"신바야시 쇼쿠도","서울 관악구 신림로64길 11 1층 (신림동)","",37.48511899,126.93041846,"2026-04-18 11:15:48"
350,"와이즈커피","서울 서초구 서초대로34길 15 1층 (방배동)","",37.4886606,126.9980054,"2026-04-18 17:18:12"
351,"가프","서울 서초구 서초대로34길 13 2-3층 (방배동)","",37.4886678,126.99783353,"2026-04-18 17:18:21"
352,"진진만두 여의도점","서울 영등포구 국제금융로8길 34 오륜빌딩 3층 304~305호 (여의도동)","",37.52023826,126.92723207,"2026-04-19 07:42:32"
353,"오르조르브텀 여의도점","서울 영등포구 국제금융로 70 미원빌딩 1층 109호 (여의도동)","",37.52157014,126.93055657,"2026-04-19 07:44:03"
354,"카페꼼마 여의도신영증권점","서울 영등포구 국제금융로8길 16 1-2층 (여의도동)","",37.52128804,126.9288962,"2026-04-19 07:48:32"
355,"드롭베이커리","경기 여주시 세종로45번길 8 1층 (홍문동)","",37.29347197,127.63694485,"2026-04-19 16:31:11"
356,"참조은콩","서울 동대문구 왕산로33길 16 1층 (제기동)","",37.58019269,127.04215333,"2026-04-19 21:09:26"
357,"봉천다찌","서울 관악구 봉천로 520-1 지하1층 (봉천동)","",37.47939717,126.95576245,"2026-04-23 21:18:59"
358,"행복한점","서울 구로구 디지털로31길 120 한신아파트 상가 4동 401호 (구로동)","",37.48882996,126.8907604,"2026-04-23 21:19:16"
359,"스시유타카","서울 영등포구 의사당대로 108 아일렉스상가 4층 (여의도동)","",37.52101469,126.92399152,"2026-04-23 21:19:36"
360,"산으로간고등어","경기 용인시 수지구 고기로 126 1층 (동천동)","",37.34764911,127.09037885,"2026-04-28 12:08:32"
361,"남호식당 역삼본점","서울 강남구 논현로85길 23 1층 (역삼동)","",37.49880765,127.03610216,"2026-04-29 11:55:31"
362,"희옥","서울 마포구 월드컵로19길 74 1층 102호 (망원동)","",37.5543377,126.90695931,"2026-05-03 19:03:47"
363,"조양방직","인천 강화군 강화읍 향나무길5번길 12 1층 (강화읍 신문리)","",37.74695264,126.48031692,"2026-05-06 10:53:32"
364,"한진빌딩","서울 중구 남대문로 63 (소공동)","",37.56319723,126.98124297,"2026-05-10 15:00:03"
365,"무신사 메가스토어 성수","서울 성동구 성수이로 62 (성수동2가)","",37.54036142,127.05586016,"2026-05-12 23:06:15"
366,"청와옥 사당직영점","서울 동작구 동작대로 71 1층 (사당동)","",37.48282426,126.98163845,"2026-05-14 18:21:00"
367,"원조호수삼계탕 본점","서울 영등포구 도림로 276 1층 (신길동)","",37.50266588,126.9043488,"2026-05-15 22:35:20"
368,"빽다방빵연구소","서울 서초구 나루터로12길 19 (잠원동)","",37.514565,127.01777662,"2026-05-17 16:34:33"
369,"은상","부산 수영구 광안해변로307번길 25-2 2층 (민락동)","",35.15816505,129.12632087,"2026-05-18 06:35:19"
370,"온랭","서울 마포구 성미산로 33 1층 (성산동)","",37.55898526,126.91193792,"2026-05-18 22:10:24"
371,"헤키","서울 마포구 동교로9길 33 1층 (망원동)","",37.5552427,126.90979204,"2026-05-18 22:11:56"
372,"카공족 이수역점","서울 동작구 사당로 285 지하1층 (사당동)","",37.48464389,126.97917316,"2026-05-20 08:09:50"
373,"포디","서울 용산구 서빙고로 52-14 (한강로3가)","",37.52290931,126.96956054,"2026-05-21 12:12:04"
374,"돌짱","서울 서초구 서초대로23길 5 1층 (방배동)","",37.48777019,126.99257801,"2026-05-21 23:16:04"
